"race_id","date","venue","race_no","config","surface","distance","going","horse_ratings","prize","race_class","sec_time1","sec_time2","sec_time3","sec_time4","sec_time5","sec_time6","sec_time7","time1","time2","time3","time4","time5","time6","time7","place_combination1","place_combination2","place_combination3","place_combination4","place_dividend1","place_dividend2","place_dividend3","place_dividend4","win_combination1","win_dividend1","win_combination2","win_dividend2"
564,"1998-01-16","ST",1,"A+3",0,1200,"GOOD","G",NA,6,24.05,23.16,22.71,NA,NA,NA,NA,24.05,47.21,69.92,NA,NA,NA,NA,8,4,12,NA,72,22.5,28,NA,8,286,NA,NA
565,"1998-01-16","ST",2,"A+3",0,1800,"GOOD TO FIRM","40-0",NA,5,14.02,22.52,24.12,23.59,24.55,NA,NA,14.02,36.54,60.66,84.25,108.8,NA,NA,6,5,9,NA,32.5,47.5,28.5,NA,6,110.5,NA,NA
566,"1998-01-16","ST",3,"A",1,1200,"GOOD","60-40",NA,4,24.25,22.5,23.25,NA,NA,NA,NA,24.25,46.75,70,NA,NA,NA,NA,4,5,3,NA,15,18,23,NA,4,38.5,NA,NA
567,"1998-01-16","ST",4,"A+3",0,1600,"GOOD TO FIRM","60-40",NA,4,24.95,24.48,23.31,23.54,NA,NA,NA,24.95,49.43,72.74,96.28,NA,NA,NA,6,4,1,NA,28.5,32,18,NA,6,92.5,NA,NA
568,"1998-01-16","ST",5,"A+3",0,1200,"GOOD TO FIRM","40-0",NA,5,24.08,22.7,23.46,NA,NA,NA,NA,24.08,46.78,70.24,NA,NA,NA,NA,11,10,13,NA,15.5,44,83,NA,11,32.5,NA,NA
569,"1998-01-16","ST",6,"A+3",0,2000,"GOOD TO FIRM","60-40",NA,4,25.59,24.19,24.58,24.83,24.07,NA,NA,25.59,49.78,74.36,99.19,123.26,NA,NA,6,4,9,NA,22.5,16,26.5,NA,6,57,NA,NA
570,"1998-01-16","ST",7,"A",1,1200,"GOOD","80-60",NA,3,23.7,22.77,23.13,NA,NA,NA,NA,23.7,46.47,69.6,NA,NA,NA,NA,3,8,6,NA,160.5,39.5,75.5,NA,3,869.5,NA,NA
571,"1998-01-16","ST",8,"A+3",0,2400,"GOOD TO FIRM","G",NA,13,24.22,23.24,26.84,26.52,23.56,23.44,NA,24.22,47.46,74.3,100.82,124.38,147.82,NA,5,9,7,NA,13.5,26,29.5,NA,5,30.5,NA,NA
572,"1998-01-16","ST",9,"A+3",0,1200,"GOOD TO FIRM","G",NA,12,24.02,22.2,22.26,NA,NA,NA,NA,24.02,46.22,68.48,NA,NA,NA,NA,3,8,7,NA,12,70.5,33,NA,3,24,NA,NA
573,"1998-01-16","ST",10,"A+3",0,1600,"GOOD TO FIRM","80-60",NA,3,24.5,23.17,24.19,23.07,NA,NA,NA,24.5,47.67,71.86,94.93,NA,NA,NA,7,4,9,NA,16.5,19.5,65.5,NA,7,50.5,NA,NA
574,"1998-01-16","ST",11,"A+3",0,1400,"GOOD TO FIRM","105-80",NA,1,13.67,22.12,22.58,23.55,NA,NA,NA,13.67,35.79,58.37,81.92,NA,NA,NA,8,13,10,NA,20,33,127,NA,8,55,NA,NA
575,"1998-01-18","ST",1,"B+2",0,1200,"GOOD","60-40",NA,4,23.89,22.77,23.2,NA,NA,NA,NA,23.89,46.66,69.86,NA,NA,NA,NA,1,2,6,NA,13.5,12.5,44,NA,1,32,NA,NA
576,"1998-01-18","ST",2,"B+2",0,1400,"GOOD","60-40",NA,4,13.5,21.86,23.53,23.58,NA,NA,NA,13.5,35.36,58.89,82.47,NA,NA,NA,7,2,4,NA,21,12.5,25,NA,7,80,NA,NA
577,"1998-01-18","ST",3,"A",1,1650,"GOOD","80-60",NA,3,28.02,23.16,24,23.8,NA,NA,NA,28.02,51.18,75.18,98.98,NA,NA,NA,2,10,8,NA,27,14,11.5,NA,2,145,NA,NA
578,"1998-01-18","ST",4,"B+2",0,1400,"GOOD","40-0",NA,5,13.8,22.31,23.27,23.6,NA,NA,NA,13.8,36.11,59.38,82.98,NA,NA,NA,2,3,4,NA,20,31,24,NA,2,53.5,NA,NA
579,"1998-01-18","ST",5,"B+2",0,1000,"GOOD","60-40",NA,4,13.58,21.47,22.84,NA,NA,NA,NA,13.58,35.05,57.89,NA,NA,NA,NA,2,1,14,NA,13.5,42.5,53.5,NA,2,22,NA,NA
580,"1998-01-18","ST",6,"A",1,1650,"GOOD","60-40",NA,4,27.73,24.88,24.12,23.54,NA,NA,NA,27.73,52.61,76.73,100.27,NA,NA,NA,8,6,9,NA,21.5,15.5,26,NA,8,63.5,NA,NA
581,"1998-01-18","ST",7,"A",1,1200,"GOOD","100-80",NA,2,23.25,22.17,23.12,NA,NA,NA,NA,23.25,45.42,68.54,NA,NA,NA,NA,5,9,8,NA,15,17,19.5,NA,5,40,NA,NA
582,"1998-01-18","ST",8,"B+2",0,1000,"GOOD","80-60",NA,3,13.27,20.84,22.89,NA,NA,NA,NA,13.27,34.11,57,NA,NA,NA,NA,11,14,13,NA,47.5,12.5,71,NA,11,219,NA,NA
583,"1998-01-18","ST",9,"B+2",0,1200,"GOOD","80-60",NA,3,23.62,22.55,23.3,NA,NA,NA,NA,23.62,46.17,69.47,NA,NA,NA,NA,9,14,7,NA,17.5,28,14,NA,9,53.5,NA,NA
584,"1998-01-18","ST",10,"B+2",0,1400,"GOOD","80-60",NA,3,13.69,22.45,24.56,22.62,NA,NA,NA,13.69,36.14,60.7,83.32,NA,NA,NA,3,9,11,NA,12,46,43.5,NA,3,21.5,NA,NA
585,"1998-01-21","HV",1,"C",0,1650,"GOOD","40-0",NA,5,27.97,24.48,25.16,23.44,NA,NA,NA,27.97,52.45,77.61,101.05,NA,NA,NA,1,6,11,NA,14.5,22.5,56,NA,1,30.5,NA,NA
586,"1998-01-21","HV",2,"C",0,1650,"GOOD","60-40",NA,4,28.14,25.25,25.55,23.24,NA,NA,NA,28.14,53.39,78.94,102.18,NA,NA,NA,12,5,3,NA,102,35,19,NA,12,459,NA,NA
587,"1998-01-21","HV",3,"C",0,1200,"GOOD","60-40",NA,4,23.95,23.66,23.03,NA,NA,NA,NA,23.95,47.61,70.64,NA,NA,NA,NA,8,6,5,NA,17,14,17.5,NA,8,52,NA,NA
588,"1998-01-21","HV",4,"C",0,1800,"GOOD","60-40",NA,4,13.77,22.58,24.2,25.69,24.35,NA,NA,13.77,36.35,60.55,86.24,110.59,NA,NA,12,6,3,8,40.5,39.5,10.1,36.5,12,129,NA,NA
589,"1998-01-21","HV",5,"C",0,2200,"GOOD","85-60",NA,3,13.94,23.14,27.14,25.33,24.23,23.82,NA,13.94,37.08,64.22,89.55,113.78,137.6,NA,9,5,10,NA,57.5,14,22.5,NA,9,187.5,NA,NA
590,"1998-01-21","HV",6,"C",0,1650,"GOOD","80-60",NA,3,27.59,24.59,24.62,23.28,NA,NA,NA,27.59,52.18,76.8,100.08,NA,NA,NA,7,4,3,NA,31,15.5,26.5,NA,7,93,NA,NA
591,"1998-01-21","HV",7,"C",0,1200,"GOOD","80-60",NA,3,23.66,23.14,23.52,NA,NA,NA,NA,23.66,46.8,70.32,NA,NA,NA,NA,6,3,12,NA,14.5,31,161.5,NA,6,29,NA,NA
592,"1998-01-21","HV",8,"C",0,1650,"GOOD","105-80",NA,1,27.28,23.5,25.3,24.1,NA,NA,NA,27.28,50.78,76.08,100.18,NA,NA,NA,11,10,8,NA,19.5,25,38.5,NA,11,48,NA,NA
593,"1998-01-24","ST",1,"C",0,1600,"GOOD","40-0",NA,5,24.47,23.8,24.14,23.79,NA,NA,NA,24.47,48.27,72.41,96.2,NA,NA,NA,6,3,12,NA,19,17,13.5,NA,6,50,NA,NA
594,"1998-01-24","ST",2,"C",0,1600,"GOOD","60-40",NA,4,24.92,22.44,23.5,23.84,NA,NA,NA,24.92,47.36,70.86,94.7,NA,NA,NA,1,9,12,NA,14,24,49.5,NA,1,32.5,NA,NA
595,"1998-01-24","ST",3,"C",0,1400,"GOOD","60-40",NA,4,13.99,21.75,23.83,23.37,NA,NA,NA,13.99,35.74,59.57,82.94,NA,NA,NA,3,2,5,NA,19.5,17.5,44.5,NA,3,73.5,NA,NA
596,"1998-01-24","ST",4,"A",1,1200,"GOOD","40-0",NA,5,23.59,22.75,23.61,NA,NA,NA,NA,23.59,46.34,69.95,NA,NA,NA,NA,7,12,11,NA,30.5,26.5,51,NA,7,93.5,NA,NA
597,"1998-01-24","ST",5,"C",0,1200,"GOOD","60-40",NA,4,23.92,23.49,22.86,NA,NA,NA,NA,23.92,47.41,70.27,NA,NA,NA,NA,4,2,3,NA,16,12.5,17,NA,4,54,NA,NA
598,"1998-01-24","ST",6,"C",0,1400,"GOOD","60-40",NA,4,13.86,21.72,23.69,24.05,NA,NA,NA,13.86,35.58,59.27,83.32,NA,NA,NA,6,2,1,NA,11.5,21.5,18.5,NA,6,17,NA,NA
599,"1998-01-24","ST",7,"C",0,1600,"GOOD","80-60",NA,3,24.59,23.59,24.12,22.92,NA,NA,NA,24.59,48.18,72.3,95.22,NA,NA,NA,1,2,6,NA,11.5,17.5,59.5,NA,1,19.5,NA,NA
600,"1998-01-24","ST",8,"C",0,1000,"GOOD","100-80",NA,2,13.38,20.92,21.98,NA,NA,NA,NA,13.38,34.3,56.28,NA,NA,NA,NA,1,6,9,NA,13,40,32.5,NA,1,31,NA,NA
601,"1998-01-24","ST",9,"A",1,1200,"GOOD","80-60",NA,3,23.76,22.28,22.84,NA,NA,NA,NA,23.76,46.04,68.88,NA,NA,NA,NA,10,11,9,NA,84.5,17.5,25,NA,10,343,NA,NA
602,"1998-01-24","ST",10,"C",0,1400,"GOOD","85-60",NA,3,13.38,21.66,23.66,23.43,NA,NA,NA,13.38,35.04,58.7,82.13,NA,NA,NA,8,7,6,NA,15,28,21.5,NA,8,33,NA,NA
603,"1998-01-28","HV",1,"C+3",0,2200,"GOOD","40-0",NA,5,13.95,22.67,26.3,24.95,25.83,24.49,NA,13.95,36.62,62.92,87.87,113.7,138.19,NA,5,9,7,NA,30.5,70,22,NA,5,97,NA,NA
604,"1998-01-28","HV",2,"C+3",0,1650,"GOOD","60-40",NA,4,27.72,23.77,24.91,24.09,NA,NA,NA,27.72,51.49,76.4,100.49,NA,NA,NA,7,10,4,NA,14,17.5,31.5,NA,7,29,NA,NA
605,"1998-01-28","HV",3,"C+3",0,1000,"GOOD TO FIRM","60-40",NA,4,12.86,21.91,22.99,NA,NA,NA,NA,12.86,34.77,57.76,NA,NA,NA,NA,8,2,7,NA,20.5,21.5,13.5,NA,8,60,NA,NA
606,"1998-01-28","HV",4,"C+3",0,1200,"GOOD TO FIRM","60-40",NA,4,24.02,23.12,23.24,NA,NA,NA,NA,24.02,47.14,70.38,NA,NA,NA,NA,6,1,8,NA,14,13,19,NA,6,29.5,NA,NA
607,"1998-01-28","HV",5,"C+3",0,1650,"GOOD TO FIRM","60-40",NA,4,28.12,23.89,24.91,23.83,NA,NA,NA,28.12,52.01,76.92,100.75,NA,NA,NA,10,11,3,NA,20.5,61,35,NA,10,59.5,NA,NA
608,"1998-01-28","HV",6,"C+3",0,1200,"GOOD TO FIRM","80-60",NA,3,23.89,22.77,23.52,NA,NA,NA,NA,23.89,46.66,70.18,NA,NA,NA,NA,6,10,12,NA,28.5,17,17.5,NA,6,85,NA,NA
609,"1998-01-28","HV",7,"C+3",0,1000,"GOOD TO FIRM","80-60",NA,3,12.66,22.03,22.78,NA,NA,NA,NA,12.66,34.69,57.47,NA,NA,NA,NA,4,10,11,NA,13,53,23,NA,4,24.5,NA,NA
610,"1998-01-28","HV",8,"C+3",0,1650,"GOOD TO FIRM","80-60",NA,3,27.61,23.7,24.52,24.2,NA,NA,NA,27.61,51.31,75.83,100.03,NA,NA,NA,7,4,10,NA,21.5,35,37,NA,7,72,NA,NA
611,"1998-02-01","ST",1,"C+3",0,1000,"GOOD TO FIRM","G",NA,6,13.77,20.67,22.23,NA,NA,NA,NA,13.77,34.44,56.67,NA,NA,NA,NA,2,6,11,NA,10.5,40,17.5,NA,2,18.5,NA,NA
612,"1998-02-01","ST",2,"C+3",0,1000,"GOOD TO FIRM","60-40",NA,4,13.62,20.77,22.18,NA,NA,NA,NA,13.62,34.39,56.57,NA,NA,NA,NA,6,10,9,NA,15,13.5,54,NA,6,52.5,NA,NA
613,"1998-02-01","ST",3,"C+3",0,1400,"GOOD TO FIRM","40-0",NA,5,13.7,22.25,23.34,23.6,NA,NA,NA,13.7,35.95,59.29,82.89,NA,NA,NA,5,6,12,NA,16,29.5,54.5,NA,5,35,NA,NA
614,"1998-02-01","ST",4,"A",1,1650,"GOOD","40-0",NA,5,27.8,24.3,24.48,23.8,NA,NA,NA,27.8,52.1,76.58,100.38,NA,NA,NA,6,4,1,NA,38,19.5,20.5,NA,6,118.5,NA,NA
615,"1998-02-01","ST",5,"A",1,1200,"GOOD","60-40",NA,4,23.67,22.36,23.31,NA,NA,NA,NA,23.67,46.03,69.34,NA,NA,NA,NA,4,1,2,NA,23.5,17,103,NA,4,83,NA,NA
616,"1998-02-01","ST",6,"C+3",0,1400,"GOOD TO FIRM","60-40",NA,4,13.59,22.14,23.66,22.55,NA,NA,NA,13.59,35.73,59.39,81.94,NA,NA,NA,5,2,11,NA,32,29.5,12.5,NA,5,91.5,NA,NA
617,"1998-02-01","ST",7,"C+3",0,1800,"GOOD TO FIRM","60-40",NA,4,13.98,22.84,24.45,23.95,23.45,NA,NA,13.98,36.82,61.27,85.22,108.67,NA,NA,12,8,14,NA,50,35,79,NA,12,139.5,NA,NA
618,"1998-02-01","ST",8,"C+3",0,1000,"GOOD TO FIRM","80-60",NA,3,13.33,20.94,21.73,NA,NA,NA,NA,13.33,34.27,56,NA,NA,NA,NA,5,12,2,NA,101,12.5,29,NA,5,517,NA,NA
619,"1998-02-01","ST",9,"C+3",0,1800,"GOOD TO FIRM","85-60",NA,3,14.09,22.59,24.28,24.34,22.87,NA,NA,14.09,36.68,60.96,85.3,108.17,NA,NA,3,8,11,NA,11,16,68.5,NA,3,17.5,NA,NA
620,"1998-02-01","ST",10,"C+3",0,1600,"GOOD TO FIRM","100-80",NA,2,24.78,23.7,23.44,22.9,NA,NA,NA,24.78,48.48,71.92,94.82,NA,NA,NA,1,6,11,NA,33,59,18.5,NA,1,77.5,NA,NA
621,"1998-02-01","ST",11,"C+3",0,1400,"GOOD TO FIRM","80-60",NA,3,13.62,22.12,23.22,23.27,NA,NA,NA,13.62,35.74,58.96,82.23,NA,NA,NA,6,9,11,NA,26,22,53.5,NA,6,85,NA,NA
622,"1998-02-08","ST",1,"A",0,1200,"YIELDING TO SOFT","60-40",NA,4,24.03,22.91,24.88,NA,NA,NA,NA,24.03,46.94,71.82,NA,NA,NA,NA,5,3,7,NA,23.5,12,13,NA,5,69,NA,NA
623,"1998-02-08","ST",2,"A",0,1200,"YIELDING TO SOFT","60-40",NA,4,24.12,23.52,25.4,NA,NA,NA,NA,24.12,47.64,73.04,NA,NA,NA,NA,9,3,1,NA,23.5,26,13.5,NA,9,82.5,NA,NA
624,"1998-02-08","ST",3,"A",0,1200,"YIELDING TO SOFT","40-0",NA,5,24.53,23.64,25.06,NA,NA,NA,NA,24.53,48.17,73.23,NA,NA,NA,NA,11,9,14,NA,12.5,24,44.5,NA,11,26,NA,NA
625,"1998-02-08","ST",4,"A",0,1200,"YIELDING TO SOFT","80-60",NA,3,24.09,23.83,24.54,NA,NA,NA,NA,24.09,47.92,72.46,NA,NA,NA,NA,8,11,13,NA,12,98,27,NA,8,20.5,NA,NA
626,"1998-02-08","ST",5,"A",0,1600,"YIELDING TO SOFT","60-40",NA,4,24.77,23.2,25.88,26,NA,NA,NA,24.77,47.97,73.85,99.85,NA,NA,NA,6,13,11,NA,43,65.5,17,NA,6,175.5,NA,NA
627,"1998-02-08","ST",6,"A",0,1400,"SOFT","65-40",NA,4,13.52,22.44,24.88,26.33,NA,NA,NA,13.52,35.96,60.84,87.17,NA,NA,NA,9,11,1,NA,59.5,33,139,NA,9,254.5,NA,NA
628,"1998-02-08","ST",7,"A",0,1200,"SOFT","G",NA,13,23.64,23.94,25.48,NA,NA,NA,NA,23.64,47.58,73.06,NA,NA,NA,NA,10,8,13,NA,42,23,76.5,NA,10,152.5,NA,NA
629,"1998-02-08","ST",8,"A",0,1600,"SOFT","120-100",NA,1,24.53,23.67,25.68,25.17,NA,NA,NA,24.53,48.2,73.88,99.05,NA,NA,NA,1,5,3,NA,21,17,17.5,NA,1,64.5,NA,NA
630,"1998-02-11","HV",1,"B",0,1800,"GOOD TO YIELDING","40-0",NA,5,14,22,24.58,26.06,24.98,NA,NA,14,36,60.58,86.64,111.62,NA,NA,6,10,1,NA,22.5,27.5,62,NA,6,59.5,NA,NA
631,"1998-02-11","HV",2,"B",0,1000,"GOOD TO YIELDING","60-40",NA,4,12.81,21.89,23.3,NA,NA,NA,NA,12.81,34.7,58,NA,NA,NA,NA,8,3,1,NA,15,32,58,NA,8,40.5,NA,NA
632,"1998-02-11","HV",3,"B",0,1000,"GOOD TO YIELDING","85-60",NA,3,12.55,21.92,22.67,NA,NA,NA,NA,12.55,34.47,57.14,NA,NA,NA,NA,5,2,9,NA,14.5,16.5,36,NA,5,36,NA,NA
633,"1998-02-11","HV",4,"B",0,2200,"GOOD TO YIELDING","60-40",NA,4,14.3,23.52,25.97,26.25,26.02,24.16,NA,14.3,37.82,63.79,90.04,116.06,140.22,NA,3,12,2,NA,17.5,47,18,NA,3,50.5,NA,NA
634,"1998-02-11","HV",5,"B",0,1650,"GOOD TO YIELDING","60-40",NA,4,27.95,24.05,25.61,24.59,NA,NA,NA,27.95,52,77.61,102.2,NA,NA,NA,4,9,7,NA,19.5,29,15,NA,4,42.5,NA,NA
635,"1998-02-11","HV",6,"B",0,1650,"GOOD TO YIELDING","80-60",NA,3,28.16,24.03,24.94,24.63,NA,NA,NA,28.16,52.19,77.13,101.76,NA,NA,NA,9,4,6,NA,29,19,74,NA,9,68.5,NA,NA
636,"1998-02-11","HV",7,"B",0,1200,"YIELDING","80-60",NA,3,24.22,23.45,23.97,NA,NA,NA,NA,24.22,47.67,71.64,NA,NA,NA,NA,3,4,2,NA,12,35.5,33.5,NA,3,22.5,NA,NA
637,"1998-02-11","HV",8,"B",0,1800,"YIELDING","100-80",NA,2,13.74,22.03,24.67,25.88,25.2,NA,NA,13.74,35.77,60.44,86.32,111.52,NA,NA,1,9,10,NA,20,20,56,NA,1,60,NA,NA
638,"1998-02-15","ST",1,"B",0,1200,"GOOD","G",NA,0,23.69,23.38,23.58,NA,NA,NA,NA,23.69,47.07,70.65,NA,NA,NA,NA,7,3,4,NA,77.5,11.5,31,NA,7,324,NA,NA
639,"1998-02-15","ST",2,"B",0,1600,"GOOD","40-0",NA,5,24.83,23.47,24.17,24.5,NA,NA,NA,24.83,48.3,72.47,96.97,NA,NA,NA,1,11,9,NA,19.5,16,60,NA,1,44,NA,NA
640,"1998-02-15","ST",3,"A",1,1200,"GOOD","60-40",NA,4,23.94,22.62,23.7,NA,NA,NA,NA,23.94,46.56,70.26,NA,NA,NA,NA,4,10,8,NA,13,15.5,20,NA,4,24,NA,NA
641,"1998-02-15","ST",4,"B",0,1400,"GOOD","60-40",NA,4,13.8,22.28,24.03,23.84,NA,NA,NA,13.8,36.08,60.11,83.95,NA,NA,NA,1,3,4,NA,16,29,225.5,NA,1,46.5,NA,NA
642,"1998-02-15","ST",5,"B",0,1400,"GOOD","60-40",NA,4,13.64,21.81,23.61,23.78,NA,NA,NA,13.64,35.45,59.06,82.84,NA,NA,NA,6,9,11,NA,15,41,137.5,NA,6,34.5,NA,NA
643,"1998-02-15","ST",6,"A",1,1650,"GOOD","65-40",NA,4,28.88,24.23,24.55,23.22,NA,NA,NA,28.88,53.11,77.66,100.88,NA,NA,NA,3,4,11,NA,26,24.5,37.5,NA,3,81.5,NA,NA
644,"1998-02-15","ST",7,"B",0,2000,"GOOD","80-60",NA,3,25.66,25.02,24.88,23.7,24.2,NA,NA,25.66,50.68,75.56,99.26,123.46,NA,NA,10,11,1,NA,86.5,34.5,82,NA,10,321.5,NA,NA
645,"1998-02-15","ST",8,"B",0,2400,"GOOD","G",NA,11,24.84,24.11,25.33,24.78,24.7,23.58,NA,24.84,48.95,74.28,99.06,123.76,147.34,NA,1,3,4,NA,11.5,15.5,12,NA,1,27,NA,NA
646,"1998-02-15","ST",9,"B",0,1200,"GOOD","80-60",NA,3,24.14,22.36,23.28,NA,NA,NA,NA,24.14,46.5,69.78,NA,NA,NA,NA,4,2,13,NA,21.5,16.5,54.5,NA,4,64,NA,NA
647,"1998-02-15","ST",10,"B",0,1400,"GOOD","80-60",NA,3,13.5,22,23.41,23.84,NA,NA,NA,13.5,35.5,58.91,82.75,NA,NA,NA,7,5,13,NA,14.5,33,25.5,NA,7,28,NA,NA
648,"1998-02-15","ST",11,"B",0,1200,"GOOD","100-80",NA,2,24.02,22.2,23.31,NA,NA,NA,NA,24.02,46.22,69.53,NA,NA,NA,NA,7,8,1,NA,63.5,41,82,NA,7,276.5,NA,NA
649,"1998-02-18","HV",1,"C",0,1000,"GOOD","40-0",NA,5,12.84,21.86,22.68,NA,NA,NA,NA,12.84,34.7,57.38,NA,NA,NA,NA,7,10,6,NA,27,13,22,NA,7,96,NA,NA
650,"1998-02-18","HV",2,"C",0,1650,"GOOD","40-0",NA,5,28.16,24.22,25.12,24.03,NA,NA,NA,28.16,52.38,77.5,101.53,NA,NA,NA,6,7,5,NA,27.5,22,16.5,NA,6,102.5,NA,NA
651,"1998-02-18","HV",3,"C",0,1200,"GOOD","60-40",NA,4,24.19,23.53,23.17,NA,NA,NA,NA,24.19,47.72,70.89,NA,NA,NA,NA,3,12,5,NA,15,33.5,29,NA,3,48,NA,NA
652,"1998-02-18","HV",4,"C",0,1200,"GOOD","60-40",NA,4,23.94,23.05,23.19,NA,NA,NA,NA,23.94,46.99,70.18,NA,NA,NA,NA,10,3,6,NA,25.5,46.5,32,NA,10,54,NA,NA
653,"1998-02-18","HV",5,"C",0,1650,"GOOD","60-40",NA,4,28.67,23.89,24.92,23.36,NA,NA,NA,28.67,52.56,77.48,100.84,NA,NA,NA,9,3,5,NA,23,17.5,64,NA,9,70,NA,NA
654,"1998-02-18","HV",6,"C",0,1200,"GOOD","80-60",NA,3,23.47,23.24,23.14,NA,NA,NA,NA,23.47,46.71,69.85,NA,NA,NA,NA,11,3,9,NA,27,18,16.5,NA,11,91.5,NA,NA
655,"1998-02-18","HV",7,"C",0,1200,"GOOD","85-60",NA,3,23.67,22.55,23.67,NA,NA,NA,NA,23.67,46.22,69.89,NA,NA,NA,NA,9,5,6,NA,16.5,18.5,43,NA,9,42,NA,NA
656,"1998-02-18","HV",8,"C",0,1650,"GOOD","80-60",NA,3,27.64,23.24,24.69,24.54,NA,NA,NA,27.64,50.88,75.57,100.11,NA,NA,NA,2,9,1,NA,15,29.5,34.5,NA,2,32,NA,NA
657,"1998-02-22","ST",1,"C",0,1000,"GOOD TO FIRM","60-40",NA,4,13.58,21.14,23.15,NA,NA,NA,NA,13.58,34.72,57.87,NA,NA,NA,NA,7,3,13,NA,70,10.1,33.5,NA,7,285.5,NA,NA
658,"1998-02-22","ST",2,"C",0,1200,"GOOD TO FIRM","60-40",NA,4,24.2,21.95,23.34,NA,NA,NA,NA,24.2,46.15,69.49,NA,NA,NA,NA,7,1,5,NA,34,13,15,NA,7,136.5,NA,NA
659,"1998-02-22","ST",3,"C",0,1200,"GOOD TO FIRM","80-60",NA,3,23.73,22.83,23.04,NA,NA,NA,NA,23.73,46.56,69.6,NA,NA,NA,NA,8,1,10,NA,25.5,41.5,19.5,NA,8,71.5,NA,NA
660,"1998-02-22","ST",4,"A",1,1800,"GOOD","40-0",NA,5,13.69,22.81,24.31,24.34,24.7,NA,NA,13.69,36.5,60.81,85.15,109.85,NA,NA,10,5,2,NA,20,41.5,28,NA,10,44.5,NA,NA
661,"1998-02-22","ST",5,"C",0,1400,"GOOD TO FIRM","60-40",NA,4,13.58,21.99,23.77,23.38,NA,NA,NA,13.58,35.57,59.34,82.72,NA,NA,NA,10,2,3,NA,25.5,15.5,22,NA,10,90.5,NA,NA
662,"1998-02-22","ST",6,"C",0,1600,"GOOD TO FIRM","60-40",NA,4,25.09,24.34,24.59,22.74,NA,NA,NA,25.09,49.43,74.02,96.76,NA,NA,NA,10,13,2,NA,82,16.5,18,NA,10,328,NA,NA
663,"1998-02-22","ST",7,"A",1,1650,"GOOD","110-90",NA,1,27.81,23.95,24.22,22.98,NA,NA,NA,27.81,51.76,75.98,98.96,NA,NA,NA,11,10,5,NA,42.5,27,16.5,NA,11,122.5,NA,NA
664,"1998-02-22","ST",8,"C",0,1400,"GOOD TO FIRM","80-60",NA,3,13.22,21.97,23.52,23.18,NA,NA,NA,13.22,35.19,58.71,81.89,NA,NA,NA,8,9,12,NA,19,47.5,26,NA,8,62,NA,NA
665,"1998-02-22","ST",9,"C",0,1400,"GOOD TO FIRM","100-80",NA,2,13.38,21.75,23.17,23.09,NA,NA,NA,13.38,35.13,58.3,81.39,NA,NA,NA,6,3,11,NA,29,26,31,NA,6,102.5,NA,NA
666,"1998-02-22","ST",10,"C",0,1600,"GOOD TO FIRM","80-60",NA,3,24.53,23.36,24.34,23.05,NA,NA,NA,24.53,47.89,72.23,95.28,NA,NA,NA,1,11,12,NA,24.5,14.5,31.5,NA,1,87.5,NA,NA
667,"1998-02-25","HV",1,"C+3",0,1650,"GOOD TO FIRM","40-0",NA,5,28.12,24.41,25.38,23.98,NA,NA,NA,28.12,52.53,77.91,101.89,NA,NA,NA,8,9,11,NA,15.5,80,39,NA,8,58,NA,NA
668,"1998-02-25","HV",2,"C+3",0,1000,"GOOD TO FIRM","60-40",NA,4,12.83,21.7,22.98,NA,NA,NA,NA,12.83,34.53,57.51,NA,NA,NA,NA,10,2,3,NA,15.5,20,15,NA,10,34.5,NA,NA
669,"1998-02-25","HV",3,"C+3",0,1200,"GOOD TO FIRM","80-60",NA,3,23.59,22.95,23.25,NA,NA,NA,NA,23.59,46.54,69.79,NA,NA,NA,NA,1,11,5,NA,20.5,29.5,24,NA,1,56,NA,NA
670,"1998-02-25","HV",4,"C+3",0,1800,"GOOD TO FIRM","60-40",NA,4,13.64,22.88,25.14,24.58,23.96,NA,NA,13.64,36.52,61.66,86.24,110.2,NA,NA,8,6,11,NA,23,25.5,32.5,NA,8,62,NA,NA
671,"1998-02-25","HV",5,"C+3",0,1650,"GOOD TO FIRM","65-40",NA,4,27.47,24.61,24.61,23.87,NA,NA,NA,27.47,52.08,76.69,100.56,NA,NA,NA,9,2,5,NA,14,26,48.5,NA,9,23,NA,NA
672,"1998-02-25","HV",6,"C+3",0,1800,"GOOD TO FIRM","80-60",NA,3,13.55,22.53,24.91,24.78,24.1,NA,NA,13.55,36.08,60.99,85.77,109.87,NA,NA,1,8,7,NA,14.5,28,31.5,NA,1,30.5,NA,NA
673,"1998-02-25","HV",7,"C+3",0,1000,"GOOD TO FIRM","100-80",NA,2,12.86,22.05,22.1,NA,NA,NA,NA,12.86,34.91,57.01,NA,NA,NA,NA,5,8,10,NA,11,28.5,109,NA,5,18.5,NA,NA
674,"1998-02-25","HV",8,"C+3",0,1650,"GOOD TO FIRM","100-80",NA,2,27.84,23.11,24.56,24.05,NA,NA,NA,27.84,50.95,75.51,99.56,NA,NA,NA,11,5,7,NA,27,16.5,24.5,NA,11,77.5,NA,NA
675,"1998-02-28","ST",1,"C+3",0,1200,"GOOD","G",NA,6,24.31,22.72,22.31,NA,NA,NA,NA,24.31,47.03,69.34,NA,NA,NA,NA,3,6,12,NA,11,18.5,70.5,NA,3,16.5,NA,NA
